Position,Track Name,Artist,Streams,URL,Date
36,Suicidal,YNW Melly,12599125,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2/20/2020
37,High Fashion (feat. Mustard),Roddy Ricch,12592226,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2/20/2020
38,Morado,J Balvin,12223679,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2/20/2020
39,Keii,Anuel AA,12131500,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,2/20/2020
40,Sunday Best,Surfaces,11871435,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2/20/2020
41,What A Man Gotta Do,Jonas Brothers,11773100,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2/20/2020
42,Fantasias,Rauw Alejandro,11256887,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2/20/2020
43,I Don't Care (with Justin Bieber),Ed Sheeran,11251434,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2/20/2020
44,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11212523,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2/20/2020
45,What If I Told You That I Love You,Ali Gatie,11109236,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2/20/2020
46,Lose You To Love Me,Selena Gomez,11077078,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2/20/2020
47,hot girl bummer,blackbear,10889455,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2/20/2020
48,when the party's over,Billie Eilish,10627867,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2/20/2020
49,BOP,DaBaby,10561679,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2/20/2020
50,SUGAR,BROCKHAMPTON,10326550,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2/20/2020
51,Know Your Worth,Khalid,10282126,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2/20/2020
52,Muévelo,Nicky Jam,10271924,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2/20/2020
53,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,10131859,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,2/20/2020
54,lovely (with Khalid),Billie Eilish,10003553,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2/20/2020
55,"10,000 Hours (with Justin Bieber)",Dan + Shay,9978828,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2/20/2020
56,Me Gusta,Shakira,9665067,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2/20/2020
57,Give No Fxk,Migos,9652399,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,2/20/2020
58,Rare,Selena Gomez,9639631,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,2/20/2020
59,Ballin' (with Roddy Ricch),Mustard,9566768,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2/20/2020
60,HIGHEST IN THE ROOM,Travis Scott,9563954,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2/20/2020
61,Come Around Me,Justin Bieber,9533583,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d,2/20/2020
62,China,Anuel AA,9486160,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2/20/2020
63,Beautiful People (feat. Khalid),Ed Sheeran,9249238,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2/20/2020
64,Habitual,Justin Bieber,9120086,https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T,2/20/2020
65,All Around Me,Justin Bieber,9010535,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN,2/20/2020
66,Lucid Dreams,Juice WRLD,8937745,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2/20/2020
67,If the World Was Ending - feat. Julia Michaels,JP Saxe,8737510,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2/20/2020
68,death bed (coffee for your head) (feat. beabadoobee),Powfu,8718278,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2/20/2020
69,After Hours,The Weeknd,8621169,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2/20/2020
70,WHATS POPPIN,Jack Harlow,8600104,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,2/20/2020
71,Shallow,Lady Gaga,8458950,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2/20/2020
72,Get Me (feat. Kehlani),Justin Bieber,8362828,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ,2/20/2020
73,No Idea,Don Toliver,8304749,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2/20/2020
74,No Me Conoce - Remix,Jhay Cortez,8286893,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2/20/2020
75,LA CANCIÓN,J Balvin,8284178,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2/20/2020
76,Callaita,Bad Bunny,8184936,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2/20/2020
77,7 rings,Ariana Grande,8157525,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2/20/2020
78,Watermelon Sugar,Harry Styles,8152387,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2/20/2020
79,Second Emotion (feat. Travis Scott),Justin Bieber,8109572,https://open.spotify.com/track/1PnAx788sAvcI3ZxTlEyX8,2/20/2020
80,Lalala,Y2K,7947351,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2/20/2020
81,Bandit (with YoungBoy Never Broke Again),Juice WRLD,7868877,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2/20/2020
82,Run,Joji,7677851,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK,2/20/2020
83,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,7668491,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2/20/2020
84,It's You,Ali Gatie,7538726,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2/20/2020
85,Running Over (feat. Lil Dicky),Justin Bieber,7493188,https://open.spotify.com/track/75nKBP8jQu681pTNCtrEnn,2/20/2020
86,Available,Justin Bieber,7473249,https://open.spotify.com/track/1b6tPXXCV2fSNtR3SKWUQA,2/20/2020
87,Ayy Macarena,Tyga,7462886,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2/20/2020
88,Medusa,Jhay Cortez,7422252,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,2/20/2020
89,Never Seen the Rain,Tones And I,7399078,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2/20/2020
90,Old Town Road - Remix,Lil Nas X,7390917,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2/20/2020
91,How Do You Sleep?,Sam Smith,7385594,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2/20/2020
92,Whine Up,Nicky Jam,7368659,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2/20/2020
93,"Alone, Pt. II",Alan Walker,7342972,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2/20/2020
94,Goodbyes (Feat. Young Thug),Post Malone,7261924,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2/20/2020
95,OUT WEST (feat. Young Thug),JACKBOYS,7243756,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2/20/2020
96,Breathe Deeper,Tame Impala,7142364,https://open.spotify.com/track/3LbZIhU0smEU5SUnxod4j4,2/20/2020
97,Happier,Marshmello,7091358,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2/20/2020
98,Woah,Lil Baby,7036037,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2/20/2020
99,Heartless,The Weeknd,6975894,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2/20/2020
100,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,6970485,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2/20/2020
101,ocean eyes,Billie Eilish,6943856,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2/20/2020
102,Believer,Imagine Dragons,6880238,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2/20/2020
103,Changes,Justin Bieber,6865229,https://open.spotify.com/track/521Os1SMlxmsoevsqyjNmJ,2/20/2020
104,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,6808611,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2/20/2020
105,Girl,Myke Towers,6751004,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,2/20/2020
106,Bruises,Lewis Capaldi,6659714,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2/20/2020
107,Sucker,Jonas Brothers,6626548,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2/20/2020
108,Ransom,Lil Tecca,6620170,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2/20/2020
109,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,6600505,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,2/20/2020
110,Bohemian Rhapsody - 2011 Mix,Queen,6593475,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2/20/2020
111,Bellaquita - Remix,Dalex,6586415,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2/20/2020
112,Adicto (with Anuel AA & Ozuna),Tainy,6577046,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2/20/2020
113,rockstar (feat. 21 Savage),Post Malone,6569884,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2/20/2020
114,Definitivamente,Daddy Yankee,6547178,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv,2/20/2020
115,Without Me,Halsey,6531093,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2/20/2020
116,Confirmation,Justin Bieber,6520106,https://open.spotify.com/track/60brXKLTC15vK0av5gIldm,2/20/2020
117,Good as Hell (feat. Ariana Grande),Lizzo,6492006,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq,2/20/2020
118,Blanco,J Balvin,6484425,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2/20/2020
119,July,Noah Cyrus,6429629,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2/20/2020
120,Diosa,Myke Towers,6363271,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2/20/2020
121,Shape of You,Ed Sheeran,6346126,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2/20/2020
122,Mios mit Bars,Luciano,6341141,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE,2/20/2020
123,Aventura,Lunay,6337659,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2/20/2020
124,Get You The Moon (feat. Snøw),Kina,6335792,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2/20/2020
125,Say You Won't Let Go,James Arthur,6301928,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2/20/2020
126,bury a friend,Billie Eilish,6292326,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2/20/2020
127,Wow.,Post Malone,6290773,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2/20/2020
128,Que Tire Pa Lante,Daddy Yankee,6190158,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2/20/2020
129,Dancing With A Stranger (with Normani),Sam Smith,6147000,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2/20/2020
130,me & ur ghost,blackbear,6127817,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,2/20/2020
131,Perfect,Ed Sheeran,6112719,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2/20/2020
132,Robbery,Juice WRLD,6107319,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2/20/2020
133,Indeciso,Reik,6052479,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2/20/2020
134,VIBEZ,DaBaby,6034915,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2/20/2020
135,E.T.A.,Justin Bieber,6008945,https://open.spotify.com/track/6PzOPrXx8tJEqace76yrv2,2/20/2020
136,Black Swan,BTS,5998242,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,2/20/2020
137,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,5995509,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,2/20/2020
138,Money In The Grave (Drake ft. Rick Ross),Drake,5992851,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2/20/2020
139,Borderline,Tame Impala,5921044,https://open.spotify.com/track/5hM5arv9KDbCHS0k9uqwjr,2/20/2020
140,Piece Of Your Heart,MEDUZA,5880312,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2/20/2020
141,Take It Out On Me,Justin Bieber,5858768,https://open.spotify.com/track/39nTNk5MfyiiRupTwn1iyC,2/20/2020
142,No Shame,5 Seconds of Summer,5835260,https://open.spotify.com/track/5JSVa5i6lFPoyOzK4gj0Ox,2/20/2020
143,All of Me,John Legend,5824139,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2/20/2020
144,SAD!,XXXTENTACION,5821835,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2/20/2020
145,Si Te Vas,Sech,5817367,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2/20/2020
146,Lights Up,Harry Styles,5813671,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2/20/2020
147,Trampoline (with ZAYN),SHAED,5806382,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2/20/2020
148,SICKO MODE,Travis Scott,5792562,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2/20/2020
149,Futsal Shuffle 2020,Lil Uzi Vert,5787259,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2/20/2020
150,Quizas,Rich Music LTD,5766674,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2/20/2020
151,No Judgement,Niall Horan,5720641,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,2/20/2020
152,Liberdade Provisória - Ao Vivo,Henrique & Juliano,5676336,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,2/20/2020
153,Jocelyn Flores,XXXTENTACION,5667946,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2/20/2020
154,"thank u, next",Ariana Grande,5607886,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2/20/2020
155,I Like Me Better,Lauv,5590822,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2/20/2020
156,Sweet but Psycho,Ava Max,5567530,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2/20/2020
157,GOODMORNINGTOKYO!,TOKYO’S REVENGE,5563866,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2/20/2020
158,Eastside (with Halsey & Khalid),benny blanco,5521239,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2/20/2020
159,all the good girls go to hell,Billie Eilish,5518376,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2/20/2020
160,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,5503902,https://open.spotify.com/track/4l2rsMfr20dj6nf6i6F3Y8,2/20/2020
161,Maniac,Conan Gray,5494759,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,2/20/2020
162,Perreo en La Luna,Rich Music LTD,5468082,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,2/20/2020
163,Girls Like You (feat. Cardi B),Maroon 5,5460450,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2/20/2020
164,That's What Love Is,Justin Bieber,5440037,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3,2/20/2020
165,Can We Kiss Forever?,Kina,5428036,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2/20/2020
166,Forever Yours - Avicii Tribute,Kygo,5421905,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2/20/2020
167,Truth Hurts,Lizzo,5417880,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,2/20/2020
168,Que Calor (with J Balvin & El Alfa),Major Lazer,5389536,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2/20/2020
169,Higher Love,Kygo,5383318,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2/20/2020
170,Baby,Joker Bra,5376451,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,2/20/2020
171,Go Stupid (feat. Mike WiLL Made-It),Polo G,5343301,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,2/20/2020
172,Hate Me (with Juice WRLD),Ellie Goulding,5343007,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2/20/2020
173,goosebumps,Travis Scott,5337615,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2/20/2020
174,You Need To Calm Down,Taylor Swift,5312572,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2/20/2020
175,One More Year,Tame Impala,5279739,https://open.spotify.com/track/5ozqshq2dtU7SYCpCBu0NE,2/20/2020
176,i love you,Billie Eilish,5239517,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2/20/2020
177,Tutu,Camilo,5236576,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2/20/2020
178,Good News,Mac Miller,5210780,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,2/20/2020
179,Better Now,Post Malone,5199912,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2/20/2020
180,wish you were gay,Billie Eilish,5187997,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2/20/2020
181,Infeliz,Arcangel,5172395,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2/20/2020
182,Moonlight,XXXTENTACION,5170476,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2/20/2020
183,Soltera - Remix,Lunay,5153679,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2/20/2020
184,I.F.L.Y.,Bazzi,5149763,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2/20/2020
185,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5121281,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2/20/2020
186,Only The Young - Featured in Miss Americana,Taylor Swift,5111068,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC,2/20/2020
187,Lost In Yesterday,Tame Impala,5096624,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,2/20/2020
188,The Less I Know The Better,Tame Impala,5093666,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,2/20/2020
189,If I Can't Have You,Shawn Mendes,5070442,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2/20/2020
190,Takeaway,The Chainsmokers,5069102,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2/20/2020
191,Youngblood,5 Seconds of Summer,5048119,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2/20/2020
192,No Guidance (feat. Drake),Chris Brown,5034302,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2/20/2020
193,At Least For Now,Justin Bieber,5033764,https://open.spotify.com/track/6VLkgf5YmLixsabdqiCVGU,2/20/2020
194,High Hopes,Panic! At The Disco,5014977,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2/20/2020
195,SLOW DANCING IN THE DARK,Joji,4995330,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2/20/2020
196,Falling,Harry Styles,4989757,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2/20/2020
197,you should see me in a crown,Billie Eilish,4988054,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2/20/2020
198,Too Good At Goodbyes,Sam Smith,4984764,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2/20/2020
199,3 Nights,Dominic Fike,4968925,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2/20/2020
200,Be Alright,Dean Lewis,4967951,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2/20/2020
1,Blinding Lights,The Weeknd,43653241,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2/27/2020
2,Dance Monkey,Tones And I,40578037,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2/27/2020
3,The Box,Roddy Ricch,39857901,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2/27/2020
4,Don't Start Now,Dua Lipa,32565008,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2/27/2020
5,Intentions (feat. Quavo),Justin Bieber,31250257,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2/27/2020
6,Tusa,KAROL G,28807586,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2/27/2020
7,After Hours,The Weeknd,27647920,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2/27/2020
8,Falling,Trevor Daniel,26592499,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2/27/2020
9,ROXANNE,Arizona Zervas,25517030,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2/27/2020
10,No Time To Die,Billie Eilish,25455582,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2/27/2020
11,Yummy,Justin Bieber,22886859,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2/27/2020
12,Life Is Good (feat. Drake),Future,21404894,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2/27/2020
13,everything i wanted,Billie Eilish,21349420,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2/27/2020
14,Circles,Post Malone,20243969,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2/27/2020
15,Ignorantes,Bad Bunny,19993952,https://open.spotify.com/track/3wYRLYuO1M88d8woWUIxct,2/27/2020
16,Someone You Loved,Lewis Capaldi,19624844,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2/27/2020
17,Say So,Doja Cat,18761305,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2/27/2020
18,Memories,Maroon 5,18651351,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2/27/2020
19,Godzilla (feat. Juice WRLD),Eminem,18451953,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2/27/2020
20,bad guy,Billie Eilish,17071583,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2/27/2020
21,Adore You,Harry Styles,16944169,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2/27/2020
22,ON,BTS,16201396,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,2/27/2020
23,Blueberry Faygo,Lil Mosey,16125794,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2/27/2020
24,Roses - Imanbek Remix,SAINt JHN,15484289,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2/27/2020
25,Señorita,Shawn Mendes,15365133,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2/27/2020
26,Before You Go,Lewis Capaldi,15135926,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2/27/2020
27,RITMO (Bad Boys For Life),Black Eyed Peas,15024392,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2/27/2020
28,Forever (feat. Post Malone & Clever),Justin Bieber,14839269,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2/27/2020
29,Sigues Con El,Dímelo Flow,14797416,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2/27/2020
30,You should be sad,Halsey,14673620,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2/27/2020
31,Sunday Best,Surfaces,14583382,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2/27/2020
32,My Oh My (feat. DaBaby),Camila Cabello,14579871,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2/27/2020
33,Physical,Dua Lipa,14025576,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2/27/2020
34,ON (Feat. Sia),BTS,13781757,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ,2/27/2020
35,Lose Control,MEDUZA,12683644,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2/27/2020
36,Morado,J Balvin,12640172,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2/27/2020
37,To Die For,Sam Smith,12400772,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,2/27/2020
38,death bed (coffee for your head) (feat. beabadoobee),Powfu,12324048,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2/27/2020
39,Vete,Bad Bunny,12213844,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2/27/2020
40,Hola - Remix,Dalex,12168430,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2/27/2020
41,High Fashion (feat. Mustard),Roddy Ricch,12126351,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2/27/2020
42,Feel Me,Selena Gomez,11862281,https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n,2/27/2020
43,Keii,Anuel AA,11652926,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,2/27/2020
44,Ride It,Regard,11591189,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2/27/2020
45,Suicidal,YNW Melly,11379170,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2/27/2020
